,account_value,date,daily_return,datadate
239,839706.3130404445,2022-12-14,-0.0023514073918744,2022-12-14
240,822060.9231707546,2022-12-15,-0.0210137634976195,2022-12-15
241,815031.9086901637,2022-12-16,-0.0085504787814014,2022-12-16
242,810116.456671426,2022-12-19,-0.0060309933467972,2022-12-19
243,811539.1191279384,2022-12-20,0.001756120919155,2022-12-20
244,823284.1243311855,2022-12-21,0.0144725065328557,2022-12-21
245,817405.5737254116,2022-12-22,-0.0071403667725883,2022-12-22
246,822881.003885934,2022-12-23,0.0066985476200849,2022-12-23
247,823524.341448495,2022-12-27,0.0007818111726032,2022-12-27
248,814711.9229800197,2022-12-28,-0.0107008597377646,2022-12-28
249,823049.4308192226,2022-12-29,0.0102336882572018,2022-12-29
250,819680.6626727077,2022-12-30,-0.0040930325936339,2022-12-30
251,819287.2042757961,2023-01-03,-0.0004800142480226,2023-01-03
